,ID,GEO_ID,NAME,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0067E,DP05_0067M,DP05_0071E,DP05_0071M,OID_,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
1061,48201554302,1400000US48201554302,"Census Tract 5543.02, Harris County, Texas",4280,630,2630,537,1174,627,443,243,577,295,74324,Texas,TX,Harris,6,4280.0,4244.0,2640.0,1408.0,1609.0,2156.0,0.349486906198525,0.085872750134834,2206.0,0.515420560747663,779.0,0.183553251649387,88.0,0.040816326530612,8.0,0.005681818181818,74.0,0.028030303030303,381.0,0.089018691588785,488.0,0.114018691588785,0.171282051282052,10.2803030136986,69.38904,0.261994498,30.0,0.4,14519.277022674076,101.8001441271896,22.0,0.013673088875078,0.212644435513842,0.378190155795512,0.204319343212668,2.031189790531879,0.020915011745596,32.85176918266135,8.072038512674396,32.1527953702643,7.900293012404728,20.96921436,5.152365,18.17331911,4.465383,24.11459651,5.92521975,32.85176918266135,8.072038512674396,18.872292934720353,4.637128507281036,4.1938428743823,1.030473001618008,30.405360839271676,7.470929261730558,24.813570340095275,6.096965259573214,12.232041716948377,3.00554625471919,19.920753653315927,4.894746757685538,24.813570340095275,6.096965259573214,57.0,22.0,67.0,29.0,42.0,38.0,15.0,87.0,26.0,27.0,94.0,92.0,60.0,52.0,69.0,94.0,54.0,12.0,87.0,71.0,35.0,57.0,71.0,81.0,64.0,80.0,66.0,65.0,49.0,72.0,59.0,79.0,65.0,82.0,65.0,59.0,43.0,18.0,12.0,78.0,64.0,71.0,53.0,48.0,30.0,63.0,45.0,73.0,52.0,5915537.0,10345.0,0.0,0.0,3.0,0.0,0.124623075980087,0.00055390483
1062,48201554404,1400000US48201554404,"Census Tract 5544.04, Harris County, Texas",4470,423,3803,678,99,117,456,472,650,189,74325,Texas,TX,Harris,6,4470.0,4406.0,2803.0,1567.0,1667.0,2391.0,0.149313118881005,0.05266045251528,1205.0,0.269574944071588,128.0,0.029051293690422,46.0,0.019238812212463,2.0,0.001276324186343,73.0,0.026043524794863,307.0,0.068680089485459,538.0,0.120357941834451,0.187692307692308,10.2329846575342,69.22974,0.260420215,30.0,0.3,14841.915708123883,59.56107166161405,0.0,0.0,0.145869510260274,0.179710003665873,0.446401229848719,1.159240670709351,0.019158601726027,13.886120055933466,4.897422083921041,13.736806937052462,4.844761631405761,8.95878714,3.15962718,7.764282188,2.738343556,4.628706689,1.632474043,14.035433174814472,4.95008253643632,5.972524755240201,2.1064181006112,0.0,0.0,11.646423272718392,4.10751529619184,7.764282181812261,2.73834353079456,7.167029706288241,2.52770172073344,6.868403468526231,2.42238081570288,10.451918321670352,3.6862316760696,15.0,4.0,44.0,2.0,16.0,33.0,14.0,70.0,29.0,44.0,93.0,92.0,60.0,52.0,31.0,94.0,40.0,0.0,78.0,52.0,48.0,46.0,70.0,53.0,43.0,53.0,43.0,40.0,31.0,55.0,52.0,36.0,32.0,53.0,44.0,29.0,21.0,0.0,0.0,48.0,38.0,35.0,27.0,33.0,25.0,34.0,24.0,43.0,33.0,5954234.0,109195.0,0.0,0.0,0.0,0.0,0.118149077584896,0.000566760351
1063,48201554405,1400000US48201554405,"Census Tract 5544.05, Harris County, Texas",8658,1804,5772,730,2216,1499,389,303,1812,606,74326,Texas,TX,Harris,6,8658.0,8658.0,5558.0,2747.0,2802.0,5035.0,0.331485331485331,0.086592966959401,4485.0,0.518018018018018,1255.0,0.144952644952644,155.0,0.030784508440914,68.0,0.02475427739352,323.0,0.058114429650954,648.0,0.074844074844075,451.0,0.052090552090552,0.174358974358974,10.1064342465753,68.94272,0.229570297,30.0,0.3,6622.417887353474,139.37534977029475,68.0,0.024268379728765,0.077700735226394,0.111397760035837,0.336592927774217,1.024420462634418,0.032677678118518,30.496650496650453,7.966552960264892,30.16516516516512,7.879959993305491,17.56872254,4.589427251,17.23723721,4.502834284,10.27604526,2.684381977,29.50219450219446,7.706774059386689,21.215061215061183,5.541949885401664,5.303765303765296,1.385487471350416,19.55763455763453,5.108985050604659,10.939015939015922,2.857567909660233,14.585354585354564,3.810090546213644,14.585354585354564,3.810090546213644,24.529914529914493,6.407879554995674,55.0,22.0,67.0,21.0,30.0,60.0,34.0,76.0,5.0,30.0,92.0,91.0,53.0,52.0,31.0,89.0,64.0,16.0,59.0,33.0,44.0,44.0,74.0,79.0,64.0,78.0,66.0,60.0,44.0,70.0,59.0,54.0,40.0,79.0,63.0,63.0,49.0,23.0,14.0,65.0,48.0,44.0,28.0,53.0,37.0,54.0,37.0,73.0,54.0,4009111.0,293.0,0.0,0.0,0.0,0.0,0.077869869161466,0.000374809203
1064,48201554406,1400000US48201554406,"Census Tract 5544.06, Harris County, Texas",4432,531,2923,698,440,203,812,518,1206,271,74327,Texas,TX,Harris,6,4432.0,4432.0,3069.0,1538.0,1579.0,2421.0,0.321525270758122,0.071870218093422,2544.0,0.574007220216606,306.0,0.069043321299639,101.0,0.041718298223874,41.0,0.02665799739922,146.0,0.047572499185402,332.0,0.074909747292419,321.0,0.072427797833935,0.174358974358974,10.1064342465753,68.94272,0.229570297,30.0,0.3,5937.05155,17.100031,0.0,0.0,0.070182058,0.093543879,0.200102604,0.544131829,0.047791012,29.580324909747223,6.612060064594824,29.2587996389891,6.540189846501402,17.04083936,3.809121554,16.71931409,3.737251336,9.967283401,2.227976758,28.294223826714735,6.324579192221137,6.108980144404318,1.365534143775018,0.0,0.0,17.683889891696708,3.95286199513821,8.681182310469293,1.940495888522394,11.253384476534269,2.51545763326977,10.931859205776147,2.443587415176348,24.757445848375394,5.534006793193495,53.0,13.0,71.0,6.0,43.0,62.0,27.0,76.0,10.0,30.0,92.0,91.0,53.0,52.0,31.0,88.0,19.0,0.0,55.0,27.0,35.0,34.0,77.0,78.0,55.0,77.0,57.0,59.0,37.0,70.0,56.0,53.0,36.0,78.0,54.0,29.0,13.0,0.0,0.0,62.0,37.0,38.0,19.0,45.0,25.0,46.0,24.0,73.0,48.0,6771022.0,36427.0,0.0,0.0,0.0,0.0,0.119244530105604,0.0006365048645
1065,48201554407,1400000US48201554407,"Census Tract 5544.07, Harris County, Texas",5693,704,4209,831,627,137,858,299,1103,391,74328,Texas,TX,Harris,6,5693.0,5693.0,4245.0,2053.0,2053.0,3650.0,0.271737221148779,0.07399347875201,2657.0,0.466713507816616,437.0,0.076760934480941,61.0,0.016712328767123,49.0,0.023867510959571,280.0,0.065959952885748,184.0,0.032320393465659,693.0,0.121728438433163,0.186666666666668,10.1630997260274,69.13537,0.23291377,30.0,0.3,8156.774906100566,73.36777646200387,17.0,0.00828056502679,0.090641982393921,0.129279322375149,0.617778934482867,1.336471874438617,0.037591941369338,24.99982434568767,6.80740004518492,24.72808712453889,6.73340656643291,14.67380993,3.995647866,14.13033549,3.847660908,8.423853851,2.293797849,24.72808712453889,6.73340656643291,12.228174951695056,3.32970654384045,2.445634990339011,0.66594130876809,17.391182153521857,4.73558264012864,10.59775162480238,2.88574567132839,14.402072720885288,3.92165437385653,13.315123836290171,3.62568045884849,20.380291586158425,5.54951090640075,44.0,14.0,63.0,7.0,13.0,60.0,38.0,19.0,30.0,43.0,92.0,91.0,54.0,52.0,31.0,91.0,45.0,9.0,64.0,39.0,53.0,49.0,75.0,73.0,57.0,72.0,58.0,54.0,39.0,66.0,56.0,48.0,36.0,74.0,57.0,46.0,32.0,12.0,9.0,61.0,44.0,44.0,29.0,53.0,38.0,51.0,36.0,66.0,48.0,6454298.0,104468.0,0.0,0.0,0.0,0.0,0.118981585533161,0.000613114703
1066,48201554408,1400000US48201554408,"Census Tract 5544.08, Harris County, Texas",9307,1355,7105,1562,1371,628,809,428,2511,545,74329,Texas,TX,Harris,6,9307.0,9198.0,5647.0,2966.0,3046.0,4586.0,0.287859555427714,0.092131310660223,4315.0,0.463629526163103,1031.0,0.112089584692324,244.0,0.053205407762756,179.0,0.060350640593392,273.0,0.048344253585975,482.0,0.05178897603954,810.0,0.087031266788439,0.186666666666668,10.1630997260274,69.13537,0.23291377,30.0,0.3,8970.208217863059,46.23229224607729,0.0,0.0,0.094790962133274,0.122730520487228,1.035734706349845,1.564761041098845,0.003414453214904,26.48307909934969,8.476080580740515,26.195219543921976,8.383949270080292,15.54441597,4.975090794,14.96869686,4.790828172,8.923646205,2.856070641,26.48307909934969,8.476080580740515,9.787224884542276,3.132464562447582,0.0,0.0,18.710871102801413,5.988535192914495,10.65080355082542,3.408858494428251,17.84729243651827,5.712141260933826,14.968696882241128,4.790828154331596,16.120135103951984,5.159353396972488,48.0,26.0,63.0,14.0,56.0,77.0,28.0,46.0,14.0,43.0,92.0,91.0,54.0,52.0,31.0,92.0,34.0,0.0,65.0,37.0,62.0,52.0,56.0,75.0,67.0,74.0,68.0,56.0,47.0,67.0,61.0,50.0,41.0,76.0,67.0,40.0,31.0,0.0,0.0,63.0,55.0,44.0,33.0,59.0,51.0,55.0,45.0,58.0,45.0,7751089.0,39950.0,0.0,1.0,0.0,0.0,0.152971430609943,0.000728413628
1067,48201554409,1400000US48201554409,"Census Tract 5544.09, Harris County, Texas",7295,1606,5972,1636,176,178,1141,481,590,455,74330,Texas,TX,Harris,6,7295.0,7295.0,4530.0,2373.0,2505.0,3999.0,0.183276216586703,0.059964964359965,2258.0,0.309527073337902,416.0,0.057025359835504,178.0,0.044511127781945,0.0,0.0,48.0,0.010596026490066,249.0,0.034132967786155,799.0,0.109527073337902,0.187692307692308,10.2329846575342,69.22974,0.260420215,30.0,0.3,11416.983733300196,94.59568550095594,0.0,0.0,0.116000027784113,0.178884817184937,0.855074474996493,2.112565710761092,0.01482964547614,17.04468814256338,5.576741685476745,16.861411925976675,5.51677672111678,10.99657302,3.59789784,9.530363284,3.118178128,5.681562727,1.858913884,17.04468814256338,5.576741685476745,9.530363262508557,3.11817814671818,0.0,0.0,13.195887594242617,4.31747743391748,9.530363262508557,3.11817814671818,10.813296778615475,3.537932897237935,10.630020562028776,3.47796793287797,12.462782727895805,4.077617576477619,24.0,7.0,48.0,4.0,46.0,0.0,5.0,21.0,24.0,44.0,93.0,92.0,60.0,52.0,31.0,93.0,52.0,0.0,72.0,52.0,59.0,58.0,68.0,60.0,48.0,59.0,49.0,46.0,35.0,58.0,53.0,39.0,33.0,60.0,49.0,39.0,31.0,0.0,0.0,52.0,40.0,40.0,31.0,44.0,35.0,45.0,34.0,49.0,36.0,5321095.0,81413.0,0.0,0.0,0.0,0.0,0.117017442674974,0.00050496536
1068,48201554410,1400000US48201554410,"Census Tract 5544.10, Harris County, Texas",3668,607,2872,734,27,45,736,665,420,60,74331,Texas,TX,Harris,6,3668.0,3668.0,2540.0,1219.0,1219.0,1857.0,0.195338058887677,0.081616392445645,1180.0,0.321701199563795,253.0,0.068974918211559,230.0,0.123855681206246,0.0,0.0,70.0,0.02755905511811,130.0,0.035441657579062,498.0,0.13576881134133,0.187692307692308,10.2329846575342,69.22974,0.260420215,30.0,0.3,16577.304355758333,33.537806204475004,0.0,0.0,0.144800613596667,0.2278120107075,0.43257603009,1.368416658645833,0.022194368748333,18.16643947655396,7.590324497444985,17.971101417666283,7.50870810499934,11.72028354,4.89698352,10.15757907,4.244052384,6.055479829,2.530108152,18.55711559432931,7.753557282336275,5.469465648854956,2.28525898847806,0.0,0.0,15.236368593238806,6.36607861076031,11.72028353326062,4.8969835467387,9.180888767720818,3.835970444945315,9.571564885496173,3.999203229836605,14.064340239912744,5.87638025608644,27.0,19.0,50.0,6.0,91.0,0.0,15.0,23.0,37.0,44.0,93.0,92.0,60.0,52.0,31.0,95.0,28.0,0.0,78.0,60.0,47.0,49.0,72.0,62.0,62.0,62.0,63.0,47.0,47.0,59.0,58.0,41.0,39.0,64.0,64.0,27.0,23.0,0.0,0.0,57.0,57.0,47.0,45.0,40.0,37.0,42.0,39.0,53.0,51.0,3520931.0,112642.0,0.0,0.0,0.0,0.0,0.125716331530847,0.000339595159
1069,48201554501,1400000US48201554501,"Census Tract 5545.01, Harris County, Texas",6721,607,5438,646,466,92,590,334,2055,506,74332,Texas,TX,Harris,6,6721.0,6721.0,4262.0,2199.0,2227.0,3419.0,0.285894956107722,0.081915443592775,3148.0,0.468382681148638,695.0,0.103407231066805,160.0,0.046797309154724,46.0,0.020918599363347,330.0,0.077428437353355,610.0,0.090760303526261,592.0,0.088082130635322,0.161025641025642,10.1641197260274,69.12928,0.220299079,30.0,0.3,9428.345746477376,23.453665414493948,15.0,0.006735518634935,0.095931434423918,0.127982065704441,0.304606396615063,0.83349224801253,0.02952572959613,26.302335961910423,7.5362208105353,26.0164410058027,7.454305366942525,14.58064276,4.177687644,14.86653771,4.259603088,8.862743636,2.539378764,26.302335961910423,7.5362208105353,6.575583990477606,1.884055202633825,2.573054604969498,0.737238992334975,18.869067103109646,5.40641927712315,11.149903288201156,3.194702300118225,12.007588156524324,3.44044863089655,11.43579824430888,3.276617743711,20.870331795863702,5.979827382272575,47.0,19.0,63.0,12.0,49.0,57.0,45.0,88.0,15.0,18.0,92.0,91.0,51.0,52.0,31.0,92.0,23.0,9.0,66.0,39.0,42.0,40.0,73.0,74.0,61.0,73.0,63.0,54.0,41.0,67.0,58.0,50.0,39.0,76.0,62.0,31.0,19.0,12.0,9.0,64.0,50.0,45.0,31.0,47.0,34.0,47.0,33.0,67.0,51.0,12301839.0,89883.0,0.0,0.0,0.0,0.0,0.170796381174311,0.0011586988055
1070,48201554502,1400000US48201554502,"Census Tract 5545.02, Harris County, Texas",5692,851,5219,915,145,110,209,174,962,395,74333,Texas,TX,Harris,6,5692.0,5692.0,4212.0,2149.0,2184.0,3215.0,0.17524595924104,0.071079886117678,1361.0,0.239107519325368,634.0,0.111384399156711,114.0,0.035458786936236,59.0,0.027454630060493,50.0,0.011870845204179,120.0,0.021082220660576,829.0,0.145643007730147,0.169230769230769,10.2355057534247,69.23077,0.244597716,30.0,0.3,12373.848960587296,63.9154338866007,0.0,0.0,0.13159109532014,0.188795003175231,0.29807115896872,1.386921112396744,0.007222109046601,16.29787420941672,6.610429408944055,16.12262825017568,6.539349522826376,9.813773704,3.980473616,9.112789868,3.696154072,5.432624729,2.203476466,16.47312016865776,6.681509295061733,7.36033028812368,2.985355216942476,0.0,0.0,13.143446943078,5.33099145882585,9.46328179901616,3.838313850354612,7.36033028812368,2.985355216942476,8.58705200281096,3.482914419766222,10.86524947294448,4.406952939296036,22.0,12.0,40.0,14.0,36.0,62.0,6.0,9.0,42.0,25.0,93.0,92.0,56.0,52.0,31.0,94.0,42.0,0.0,75.0,54.0,42.0,49.0,62.0,58.0,55.0,58.0,57.0,43.0,39.0,57.0,56.0,39.0,36.0,59.0,57.0,33.0,29.0,0.0,0.0,52.0,50.0,40.0,37.0,34.0,30.0,39.0,34.0,44.0,39.0,4621723.0,21389.0,0.0,0.0,0.0,0.0,0.104797311587123,0.000434069876
1071,48201554600,1400000US48201554600,"Census Tract 5546, Harris County, Texas",4647,716,4208,746,338,200,62,65,670,155,74334,Texas,TX,Harris,6,4647.0,4647.0,3261.0,1579.0,1644.0,2546.0,0.193242952442436,0.098941913426006,998.0,0.214762212179901,798.0,0.17172369270497,211.0,0.082875098193244,27.0,0.017099430018999,162.0,0.049678012879485,411.0,0.088444157520981,708.0,0.152356358941252,0.173333333333334,10.2466890410959,69.318,0.24774104,30.0,0.3,11283.355567235963,102.7545385245386,0.0,0.0,0.126697280170574,0.236232060566143,0.193109873979135,2.479330665608948,0.161716782285438,18.164837529588983,9.300539862044564,17.77835162470411,9.102656035192553,11.01484826,5.639689041,10.0486335,5.144979476,5.990531512,3.067199303,17.971594577146547,9.201597948618558,10.62836238433398,5.44180523843033,0.0,0.0,14.299978480740265,7.321701593524444,11.787820098988597,6.035456718986366,6.570260383042824,3.364025056484204,11.981063051431033,6.134398632412372,16.039165052722186,8.212178814358499,27.0,30.0,36.0,27.0,78.0,53.0,28.0,86.0,46.0,29.0,94.0,92.0,57.0,52.0,31.0,93.0,55.0,0.0,74.0,61.0,34.0,62.0,83.0,62.0,71.0,61.0,72.0,46.0,52.0,58.0,62.0,40.0,43.0,62.0,71.0,42.0,48.0,0.0,0.0,55.0,63.0,47.0,52.0,31.0,33.0,48.0,53.0,58.0,65.0,3644517.0,10050.0,0.0,0.0,0.0,0.0,0.085448602172652,0.000341692376
1072,48201554701,1400000US48201554701,"Census Tract 5547.01, Harris County, Texas",3370,666,2421,686,50,57,884,468,963,502,74335,Texas,TX,Harris,6,3370.0,3370.0,2082.0,1224.0,1261.0,1886.0,0.375370919881305,0.099595174418605,2047.0,0.607418397626112,483.0,0.143323442136498,106.0,0.056203605514316,75.0,0.061274509803922,150.0,0.072046109510086,181.0,0.053709198813056,689.0,0.204451038575667,0.165128205128205,10.2743802739726,69.38782,0.267141737,30.0,0.4,9639.493884245718,315.86661199283753,0.0,0.0,0.142137863546607,0.520356684566827,0.182453016582248,3.56587286702536,0.02382168529438,35.28486646884267,9.36194639534887,34.53412462908006,9.16275604651166,22.89762612,6.075305614,19.51928784,5.178949048,25.90059348,6.872067006,34.53412462908006,9.16275604651166,31.53115727002962,8.36599465116282,0.0,0.0,28.903560830860485,7.668828430232585,28.903560830860485,7.668828430232585,12.387240356083066,3.286640755813965,26.651335311572655,7.071257383720956,27.02670623145396,7.17085255813956,61.0,31.0,73.0,20.0,59.0,77.0,42.0,49.0,73.0,22.0,94.0,92.0,61.0,52.0,69.0,92.0,84.0,0.0,77.0,77.0,33.0,71.0,72.0,83.0,71.0,82.0,72.0,68.0,55.0,74.0,63.0,81.0,70.0,84.0,71.0,76.0,65.0,0.0,0.0,77.0,65.0,76.0,62.0,48.0,32.0,72.0,58.0,76.0,59.0,1493877.0,0.0,0.0,0.0,4.0,0.0,0.054603812786042,0.000139674168
1073,48201554702,1400000US48201554702,"Census Tract 5547.02, Harris County, Texas",4799,670,4352,638,120,119,187,193,897,265,74336,Texas,TX,Harris,6,4799.0,4799.0,3243.0,1567.0,1577.0,2372.0,0.209731193998749,0.080480861982151,1316.0,0.274223796624296,697.0,0.145238591373202,83.0,0.034991568296796,0.0,0.0,185.0,0.05704594511255,282.0,0.058762242133778,790.0,0.16461762867264,0.165128205128205,10.2743802739726,69.38782,0.267141737,30.0,0.4,10515.50260271896,104.7514343523286,15.0,0.009511731135067,0.135105457348981,0.335380317938851,0.160212912263743,2.639907033407659,0.106968226859172,19.71473223588241,7.565201026322194,19.295269847884914,7.404239302357892,12.79360283,4.909332582,10.90602209,4.185004824,14.47145239,5.553179478,19.50500104188366,7.484720164340043,11.535215669931196,4.426447409018305,2.09731193998749,0.80480861982151,15.939570743904923,6.116545510643476,14.471452385913684,5.553179476768419,6.29193581996247,2.41442585946453,13.422796415919937,5.150775166857664,16.98822671389867,6.518949820554231,31.0,18.0,44.0,21.0,35.0,0.0,33.0,57.0,53.0,22.0,94.0,92.0,61.0,52.0,69.0,93.0,55.0,10.0,76.0,69.0,30.0,64.0,81.0,65.0,61.0,64.0,63.0,50.0,47.0,60.0,58.0,63.0,63.0,65.0,62.0,45.0,41.0,10.0,10.0,58.0,56.0,53.0,49.0,30.0,24.0,52.0,47.0,60.0,55.0,3107766.0,1375.0,0.0,0.0,0.0,0.0,0.075610054112802,0.0002906995015
1074,48201554803,1400000US48201554803,"Census Tract 5548.03, Harris County, Texas",6617,2109,5016,890,1632,1964,35,56,1427,837,74337,Texas,TX,Harris,6,6617.0,6617.0,4307.0,2636.0,2636.0,3571.0,0.301269457458062,0.09247240720228,3028.0,0.457609188453982,959.0,0.144929726462142,83.0,0.023242789134696,155.0,0.058801213960546,148.0,0.034362665428372,355.0,0.05364969019193,476.0,0.071935922623545,0.201025641025641,10.2090994520548,68.72294,0.255051424,30.0,0.4,5813.9666142186015,17.84723405844845,0.0,0.0,0.058723205067051,0.104043927965249,1.015232500644268,0.918102420743619,0.005840088231291,28.018059543599765,8.599933869812041,27.11425117122558,8.3225166482052,17.77489796,5.455872013,15.66601176,4.808565164,20.78759253,6.380596083,26.210442798851393,8.04509942659836,6.02538914916124,1.8494481440456,0.0,0.0,14.762203415445038,4.53114795291172,9.339353181199922,2.86664462327068,18.678706362399843,5.733289246541361,12.653317213238603,3.88384110249576,18.07616744748372,5.5483444321368,50.0,26.0,62.0,21.0,20.0,77.0,19.0,49.0,10.0,57.0,93.0,90.0,59.0,52.0,69.0,87.0,20.0,0.0,49.0,31.0,62.0,42.0,60.0,76.0,67.0,75.0,68.0,60.0,51.0,68.0,61.0,74.0,68.0,76.0,65.0,29.0,18.0,0.0,0.0,56.0,43.0,40.0,28.0,61.0,51.0,50.0,38.0,62.0,48.0,15776405.0,103604.0,0.0,1.0,0.0,0.0,0.199358068194537,0.001486047812499
1075,48201554804,1400000US48201554804,"Census Tract 5548.04, Harris County, Texas",4181,958,2867,305,345,189,969,1038,496,301,74338,Texas,TX,Harris,6,4181.0,4154.0,2774.0,1568.0,1568.0,1964.0,0.245704310153332,0.062087994276846,1810.0,0.432910786893087,243.0,0.058497833413577,100.0,0.05091649694501,0.0,0.0,0.0,0.0,124.0,0.029657976560631,476.0,0.113848361635972,0.201025641025641,10.2090994520548,68.72294,0.255051424,30.0,0.4,6498.497165438505,59.25029833123598,0.0,0.0,0.078204561221497,0.160794996175403,0.264405438286763,0.830074660983683,0.002645967898633,22.850500844259876,5.774183467746678,22.11338791379988,5.58791948491614,14.49655429,3.663191646,12.77662412,3.228575688,16.95359739,4.284071586,21.621979293493215,5.463743496362448,9.82817240613328,2.48351977107384,0.0,0.0,14.496554299046588,3.663191662333914,11.793806887359937,2.980223725288608,9.82817240613328,2.48351977107384,9.82817240613328,2.48351977107384,13.022328438126596,3.290663696672838,39.0,8.0,60.0,4.0,53.0,0.0,0.0,16.0,26.0,57.0,93.0,90.0,59.0,52.0,69.0,88.0,40.0,0.0,59.0,48.0,40.0,40.0,53.0,70.0,50.0,68.0,49.0,54.0,36.0,63.0,54.0,68.0,53.0,69.0,48.0,40.0,25.0,0.0,0.0,55.0,34.0,47.0,30.0,42.0,25.0,43.0,25.0,50.0,30.0,8404497.0,164954.0,0.0,0.0,0.0,0.0,0.119550972124081,0.000801631058
1076,48201554805,1400000US48201554805,"Census Tract 5548.05, Harris County, Texas",9203,2589,4779,2019,1989,1756,1284,627,3294,1465,74339,Texas,TX,Harris,6,9203.0,9203.0,4876.0,2270.0,2490.0,3927.0,0.55606867325872,0.161068768500512,6629.0,0.720308595023362,3606.0,0.391828751494078,239.0,0.060860707919531,70.0,0.030837004405286,684.0,0.1402789171452,1326.0,0.144083451048571,746.0,0.081060523742258,0.181538461538463,10.2158964383562,68.98047,0.249031058,30.0,0.3,7624.092784885571,48.10567962251024,0.0,0.0,0.093937417037099,0.190038094663214,0.243876787721031,1.389956949098289,0.001756228480848,51.71438661306096,14.979395470547615,50.60224926654352,14.657257933546592,31.69591436,9.180919833,28.915571,8.375575988,17.23812886,4.993131839,50.0461805932848,14.49618916504608,19.4624035640552,5.63740689751792,0.0,0.0,36.1444637618168,10.46946995253328,30.02770835597088,8.697713499027648,21.68667825709008,6.281681971519967,27.24736498967728,7.892369656525088,27.803433662936,8.0534384250256,80.0,66.0,79.0,70.0,63.0,64.0,70.0,98.0,12.0,38.0,93.0,91.0,57.0,52.0,31.0,90.0,35.0,0.0,65.0,54.0,39.0,49.0,50.0,92.0,88.0,92.0,88.0,77.0,71.0,84.0,77.0,69.0,59.0,92.0,87.0,60.0,50.0,0.0,0.0,83.0,76.0,77.0,66.0,65.0,55.0,73.0,62.0,77.0,64.0,3953549.0,5216.0,0.0,0.0,5.0,3.0,0.092132550398247,0.0003702361625
1077,48201554806,1400000US48201554806,"Census Tract 5548.06, Harris County, Texas",2425,400,1525,430,333,80,0,14,1473,24,74340,Texas,TX,Harris,6,2425.0,2425.0,1589.0,783.0,783.0,1445.0,0.408041237113402,0.059987498250688,1806.0,0.744742268041237,173.0,0.071340206185567,68.0,0.047058823529412,0.0,0.0,0.0,0.0,205.0,0.084536082474227,121.0,0.049896907216495,0.181538461538463,10.2158964383562,68.98047,0.249031058,30.0,0.3,7029.775904,79.68644902,0.0,0.0,0.075192283,0.122698077,0.753319217,0.854560899,0.019100748,37.947835051546384,5.578837337313984,37.13175257731958,5.458862340812608,23.25835051,3.419287386,21.21814432,3.119349896,12.64927835,1.859612438,36.31567010309278,5.338887344311232,19.177938144329893,2.819412417782336,0.0,0.0,23.666391752577315,3.479274898539904,15.097525773195876,2.219537435275456,22.85030927835051,3.359299902038528,16.729690721649483,2.459487428278208,28.562886597938142,4.19912487754816,65.0,7.0,81.0,6.0,49.0,0.0,0.0,84.0,5.0,38.0,93.0,91.0,57.0,52.0,31.0,89.0,47.0,0.0,58.0,37.0,56.0,41.0,70.0,85.0,48.0,84.0,48.0,68.0,33.0,76.0,53.0,60.0,33.0,85.0,47.0,60.0,28.0,0.0,0.0,71.0,32.0,55.0,22.0,67.0,33.0,58.0,25.0,77.0,37.0,4482793.0,8948.0,0.0,0.0,3.0,0.0,0.09124759847131,0.000420202513
