GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,White_Only_Pop,White_Pop,Black_or_African_American_Pop,Asian_Pop,Hispanic_or_Latino_Pop,White_Only_Pct,White_Pct,Black_or_African_American_Pct,Asian_Pct,Hispanic_or_Latino_Pct,Total_Pop_Error,White_Only_Pop_Error,White_Pop_Error,Black_or_African_American_Pop_Error,Asian_Pop_Error,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,PN_PM25,PN_OZONE,PN_DSLPM,PN_CANCER,PN_RESP,PN_RSEI_AIR,PN_PTRAF,PN_LDPNT,PN_PNPL,PN_PRMP,PN_PTSDF,PN_UST,PN_PWDIS,PS_PM25,PS_OZONE,PS_DSLPM,PS_CANCER,PS_RESP,PS_RSEI_AIR,PS_PTRAF,PS_LDPNT,PS_PNPL,PS_PRMP,PS_PTSDF,PS_UST,PS_PWDIS
1400000US06037300800,6037300800,"Census Tract 3008, Los Angeles County, California",California,CA,Los Angeles,9,7054,4397,5771,598,1253,1130,0.62333427842359,0.81811738020981,0.0847745959739155,0.177629713637652,0.160192798412248,1229,529,1216,793,342,373,9.48137315068493,77.30791,0.183379806,30,0.3,698.36242645862,604.404874204704,1414,0.466974900924702,0.183605317227042,0.150316596616901,2.41282339177507,0,0.114555522506197,83,98,41,52,31,52,92,75,84,45,77,0,81,64,85,34,42,17,67,76,72,80,33,31,0,64
1400000US06037300901,6037300901,"Census Tract 3009.01, Los Angeles County, California",California,CA,Los Angeles,9,5496,3886,4009,200,1281,314,0.707059679767103,0.729439592430859,0.0363901018922853,0.233078602620087,0.0571324599708879,830,740,736,256,440,202,9.69977479452055,76.61732,0.210033045,30,0.3,669.847264428342,249.425071864109,644,0.295819935691318,0.207614875129052,0.20976416555125,2.43191667257919,0,0.10523969408799,86,98,48,52,31,51,79,59,86,58,77,0,81,66,84,42,42,17,66,53,56,83,49,31,0,64
1400000US06037300902,6037300902,"Census Tract 3009.02, Los Angeles County, California",California,CA,Los Angeles,9,2148,1554,1670,0,379,273,0.723463687150838,0.777467411545624,0,0.176443202979516,0.127094972067039,442,424,435,13,102,118,9.90386383561644,75.60014,0.359008403,30,0.4,674.872611868589,317.837151361233,525,0.650557620817843,0.173459385554175,0.196854111855368,3.68404467584841,0,0.131927676792247,89,97,78,52,69,52,84,87,82,55,85,0,82,69,81,73,42,57,66,61,87,78,46,44,0,66
1400000US06037301000,6037301000,"Census Tract 3010, Los Angeles County, California",California,CA,Los Angeles,9,5332,3763,4405,171,1159,915,0.705738934733683,0.826144036009002,0.0320705176294074,0.217366841710428,0.171605401350338,824,766,835,118,480,263,9.88134794520548,74.47053,0.306174134,30,0.4,680.519283690931,1773.59774952452,1304,0.581883087907184,0.214583875807129,0.141888637410495,6.13321833392079,0,0.165128455059406,89,97,69,52,69,52,98,82,87,43,91,0,83,69,79,63,42,57,66,92,82,84,31,62,0,68
1400000US06037301100,6037301100,"Census Tract 3011, Los Angeles County, California",California,CA,Los Angeles,9,7228,5813,6264,413,809,848,0.804233536247925,0.866629773104593,0.0571389042612064,0.111925843940232,0.11732152739347,994,1060,1053,365,185,423,9.80966547945205,74.33039,0.325850462,30,0.4,664.209510660676,1050.8916726307,1964,0.67817679558011,0.294788648401157,0.118011895846903,7.19085382276777,0,0.241518551755745,88,97,73,52,69,51,96,88,91,35,93,0,85,68,78,67,42,57,66,86,89,89,24,68,0,71
1400000US06037301203,6037301203,"Census Tract 3012.03, Los Angeles County, California",California,CA,Los Angeles,9,4306,3387,3735,268,454,476,0.78657686948444,0.867394333488156,0.0622387366465397,0.105434277751974,0.110543427775197,455,505,447,211,205,243,9.76952657534247,74.18817,0.324130671,30,0.4,646.830288205705,302.007074468508,479,0.245767060030785,0.427083368702287,0.118721012068599,7.24051413986959,0,0.32811544244623,87,97,73,52,69,51,83,54,94,36,93,0,87,67,78,66,42,57,66,59,51,93,24,68,0,75
1400000US06037301204,6037301204,"Census Tract 3012.04, Los Angeles County, California",California,CA,Los Angeles,9,5079,3176,3253,246,1186,891,0.625319944871038,0.640480409529435,0.0484347312463083,0.2335105335696,0.175428233904312,843,691,691,195,457,310,9.82866712328767,73.78696,0.337597997,30,0.4,658.801656972923,575.615434996534,394,0.172278093572365,0.423744077413863,0.116357994725375,8.30733545671828,0,0.36233517645379,88,97,75,52,69,51,92,45,94,35,94,0,87,68,77,69,42,57,66,75,43,93,23,73,0,76
1400000US06037301205,6037301205,"Census Tract 3012.05, Los Angeles County, California",California,CA,Los Angeles,9,2162,1763,1866,44,308,122,0.815448658649399,0.86308973172988,0.0203515263644773,0.142460684551341,0.0564292321924144,349,325,326,37,165,71,9.7451104109589,73.97949,0.325457622,30,0.4,634.736472817232,159.143120302261,566,0.79382889200561,0.776384570735866,0.137987469311624,10.1362883363202,0,0.440619945460877,87,97,73,52,69,51,67,94,97,41,96,0,88,67,78,67,42,57,65,38,96,97,30,80,0,77
1400000US06037301206,6037301206,"Census Tract 3012.06, Los Angeles County, California",California,CA,Los Angeles,9,5357,4180,4300,258,700,478,0.780287474332649,0.802688071681912,0.0481612843009147,0.130670151204032,0.0892290461078962,1107,1088,1086,205,254,225,9.80989616438356,73.48663,0.333616294,30,0.4,648.566322469915,239.360153193744,874,0.447975397232188,0.759360960467109,0.130750613376303,9.27832506546294,0,0.572086535323033,88,97,74,52,69,51,78,73,97,39,95,0,89,68,76,68,42,57,66,52,70,97,28,77,0,79
1400000US06037301300,6037301300,"Census Tract 3013, Los Angeles County, California",California,CA,Los Angeles,9,1984,1777,1839,5,143,166,0.895665322580645,0.926915322580645,0.00252016129032258,0.0720766129032258,0.0836693548387097,313,311,312,10,71,73,9.66555342465753,74.67687,0.315434917,30,0.4,621.740266908696,174.980936894493,587,0.825597749648382,0.55101182755942,0.138535057081159,7.0214766693942,0,0.316107186921739,85,97,71,52,69,50,70,96,95,42,93,0,86,66,79,65,42,57,65,41,97,95,30,67,0,74
