GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0067E,DP05_0067M,DP05_0071E,DP05_0071M,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2557,247,907,201,1253,280,181,105,1147,218,7.22664191780822,58.72567,0.632156938,30.0,0.4,3529.0433943090584,1210.009084330373,513.0,0.511465603190428,0.089710617484902,0.799305546307282,34.4444519069627,16.156018757205448,0.001729866571936
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4694,452,3981,519,1,6,560,430,258,219,7.22143424657534,58.69391,0.588364786,30.0,0.4,3532.7834155902447,605.4749526500925,1203.0,0.484299516908212,0.091059559094464,0.785873258968924,33.655542735433215,10.172842018744598,0.001514330207244
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3158,303,2038,329,720,301,113,87,906,244,7.22385616438356,58.79724,0.548868534,30.0,0.3,3564.16,1155.9780406200332,992.0,0.641655886157826,0.093478943403974,0.761055521260348,27.471246466278977,4.893982748519868,0.001346895275248
1400000US25025061101,25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2305,160,974,173,781,182,398,90,876,203,7.24122876712329,58.73317,0.548699075,30.0,0.4,3593.4440169232475,5769.204293549077,1029.0,0.859649122807017,0.099909954049446,0.909722743699631,25.533207397948335,5.800997290567528,0.001243162005166
1400000US25025070402,25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2701,231,1076,144,365,145,1215,159,200,81,7.23443123287671,58.57106,0.679834035,30.0,0.4,3662.22834447262,6404.387772790227,149.0,0.079466666666667,0.087919042336984,0.641253112689975,47.280851403513054,8.239850933582982,0.002822690660489
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2491,360,2153,352,143,121,244,169,147,76,7.25353753424658,58.43986,0.617850208,30.0,0.4,3859.0384682352415,5449.060016954088,1248.0,0.98812351543943,0.092159769703979,0.640830185086576,47.1689663278662,4.141936309190642,0.003091830274158
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2676,268,1865,311,560,249,295,159,231,138,7.24744493150685,58.40515,0.647741021,30.0,0.4,3845.7170857839337,7836.629910658488,994.0,0.587817859254878,0.090564091034824,0.550961912365255,50.13074508083103,3.700394948506926,0.003676035657301
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3980,416,2390,347,683,189,969,338,475,235,7.26462684931507,58.49569,0.563412911,30.0,0.4,3808.271771525177,2824.837989242033,1281.0,0.529120198265179,0.097956618811238,1.12910391112649,54.60980164792508,19.522799953761616,0.002113071186329
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3701,467,2234,414,746,196,487,124,1097,356,7.24794301369863,58.53585,0.603580082,30.0,0.4,3717.3740380227646,5052.527885770345,706.0,0.391135734072022,0.092148917086227,0.929017128326978,46.153022689015366,11.5638579341033,0.00235867952675
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2749,338,568,164,1464,261,45,40,749,179,7.2771901369863,58.46731,0.557230161,30.0,0.4,3904.3430269310343,2555.1634781741377,530.0,0.664993726474278,0.106571585905172,2.474918574456896,33.576692011724134,8.48403970275862,0.001516676612069
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2205,291,363,200,1725,284,64,70,558,202,7.29278,58.37115,0.556991036,30.0,0.4,4101.299100855993,633.9666997085867,433.0,0.43825910931174,0.110024574528623,0.86309872731932,31.894496845223607,7.149863784203936,0.00156889669678
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3040,291,748,264,1618,346,113,106,1380,342,7.28641726027397,58.37648,0.557264481,30.0,0.4,4114.119744002064,2766.0056755134174,293.0,0.191879502292075,0.104294767905043,0.806639399286936,43.024675025989374,8.137924482480683,0.00196312127455
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3600,470,573,212,1750,344,206,105,1526,402,7.27429561643836,58.36628,0.557179116,30.0,0.4,3994.3447194409982,5398.500783828467,759.0,0.469097651421508,0.100991948931265,0.691527555102798,44.35746279453164,7.106743959695864,0.002290987807786
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4022,785,1802,563,1127,234,873,216,588,135,7.27981808219178,58.33008,0.555582192,30.0,0.4,4179.473745251479,9940.183881912088,415.0,0.47591743119266,0.102674199752959,0.555642006474429,41.20582098942096,3.575451200899197,0.002413424254015
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4679,578,2097,380,1414,299,496,127,1703,451,7.27521534246575,58.20556,0.5453187,30.0,0.4,4371.624400301728,1565.2901695427372,343.0,0.293413173652694,0.105873908069127,0.391013720507707,44.23272918209715,7.468607636338628,0.002539573724428
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3586,356,2346,365,222,93,879,271,382,146,7.27596904109589,58.1727,0.53928303,30.0,0.3,4450.466637328153,864.1630823105116,434.0,0.271759549154664,0.109999016999086,0.340955729342322,41.83651176317184,9.875139607568556,0.002306539625229
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5005,435,1805,419,1153,339,1563,544,1088,362,7.26944301369863,58.07414,0.537239248,30.0,0.4,4617.465987822827,1083.8701292911328,986.0,0.396461600321672,0.110245943760843,0.29104135167849,44.85170202066199,14.96405064845268,0.002401463539421
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3712,409,1394,307,1611,342,192,156,1616,365,7.28264136986301,58.1516,0.535836621,30.0,0.3,4706.527970443525,1128.1184009392186,798.0,0.576173285198555,0.122404572584997,0.315372182020251,26.190901777612662,3.076487966397319,0.001629567852253
